08/03/11 20:47:53   03:47:53:311     ==> DLL started
08/03/11 22:31:23   05:31:23:764     data len=3 [0 0]
08/03/11 22:31:23   05:31:23:764    GetResults=0
08/03/11 22:31:23   05:31:23:780    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:23   05:31:23:827     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:23   05:31:23:827     data len=4 [0 60]
08/03/11 22:31:23   05:31:23:827    GetResults=0
08/03/11 22:31:23   05:31:23:842    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x11 ACKS P]
08/03/11 22:31:23   05:31:23:889     GetResults.prx[00 90 00 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:23   05:31:23:889     data len=3 [0 0]
08/03/11 22:31:23   05:31:23:889    GetResults=0
08/03/11 22:31:23   05:31:23:905    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:23   05:31:23:952     GetResults.prx[00 91 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:23   05:31:23:952     data len=4 [0 25]
08/03/11 22:31:23   05:31:23:952    GetResults=0
08/03/11 22:31:23   05:31:23:967    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x13 ACKS P]
08/03/11 22:31:24   05:31:24:014     GetResults.prx[00 90 00 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:24   05:31:24:014     data len=3 [0 0]
08/03/11 22:31:24   05:31:24:014    GetResults=0
08/03/11 22:31:24   05:31:24:030    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:24   05:31:24:077     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:24   05:31:24:077     data len=3 [0 2]
08/03/11 22:31:24   05:31:24:077    GetResults=0
08/03/11 22:31:24   05:31:24:092    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x15 ACKS P]
08/03/11 22:31:24   05:31:24:139     GetResults.prx[00 90 00 15 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:24   05:31:24:139     data len=3 [0 0]
08/03/11 22:31:24   05:31:24:139    GetResults=0
08/03/11 22:31:24   05:31:24:155    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:24   05:31:24:202     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:24   05:31:24:202     data len=5 [0 246]
08/03/11 22:31:24   05:31:24:202    GetResults=0
08/03/11 22:31:24   05:31:24:217    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x17 ACKS P]
08/03/11 22:31:24   05:31:24:264     GetResults.prx[00 90 00 17 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:24   05:31:24:264     data len=3 [0 0]
08/03/11 22:31:24   05:31:24:264    GetResults=0
08/03/11 22:31:24   05:31:24:280    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:24   05:31:24:327     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:24   05:31:24:327     data len=4 [0 60]
08/03/11 22:31:24   05:31:24:327    GetResults=0
08/03/11 22:31:24   05:31:24:342    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x19 ACKS P]
08/03/11 22:31:24   05:31:24:389     GetResults.prx[00 90 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:24   05:31:24:389     data len=3 [0 0]
08/03/11 22:31:24   05:31:24:389    GetResults=0
08/03/11 22:31:24   05:31:24:405    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:24   05:31:24:452     GetResults.prx[00 91 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:24   05:31:24:452     data len=4 [0 25]
08/03/11 22:31:24   05:31:24:452    GetResults=0
08/03/11 22:31:24   05:31:24:467    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1B ACKS P]
08/03/11 22:31:24   05:31:24:514     GetResults.prx[00 90 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:24   05:31:24:514     data len=3 [0 0]
08/03/11 22:31:24   05:31:24:514    GetResults=0
08/03/11 22:31:24   05:31:24:530    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:24   05:31:24:577     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:24   05:31:24:577     data len=3 [0 2]
08/03/11 22:31:24   05:31:24:577    GetResults=0
08/03/11 22:31:24   05:31:24:592    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1D ACKS P]
08/03/11 22:31:24   05:31:24:608     GetResults.prx[00 90 00 1d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:24   05:31:24:608     data len=3 [0 0]
08/03/11 22:31:24   05:31:24:608    GetResults=0
08/03/11 22:31:24   05:31:24:624    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:24   05:31:24:671     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:24   05:31:24:671     data len=5 [0 246]
08/03/11 22:31:24   05:31:24:671    GetResults=0
08/03/11 22:31:24   05:31:24:686    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1F ACKS P]
08/03/11 22:31:24   05:31:24:733     GetResults.prx[00 90 00 1f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:24   05:31:24:733     data len=3 [0 0]
08/03/11 22:31:24   05:31:24:733    GetResults=0
08/03/11 22:31:24   05:31:24:749    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:24   05:31:24:796     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:24   05:31:24:796     data len=4 [0 60]
08/03/11 22:31:24   05:31:24:796    GetResults=0
08/03/11 22:31:25   05:31:25:014    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x01 ACKS P]
08/03/11 22:31:25   05:31:25:061     GetResults.prx[00 90 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:061     data len=3 [0 0]
08/03/11 22:31:25   05:31:25:061    GetResults=0
08/03/11 22:31:25   05:31:25:077    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:25   05:31:25:124     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:124     data len=4 [0 26]
08/03/11 22:31:25   05:31:25:124    GetResults=0
08/03/11 22:31:25   05:31:25:139    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x03 ACKS P]
08/03/11 22:31:25   05:31:25:186     GetResults.prx[00 90 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:186     data len=3 [0 0]
08/03/11 22:31:25   05:31:25:186    GetResults=0
08/03/11 22:31:25   05:31:25:202    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:25   05:31:25:217     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:217     data len=3 [0 2]
08/03/11 22:31:25   05:31:25:217    GetResults=0
08/03/11 22:31:25   05:31:25:233    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x05 ACKS P]
08/03/11 22:31:25   05:31:25:280     GetResults.prx[00 90 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:280     data len=3 [0 0]
08/03/11 22:31:25   05:31:25:280    GetResults=0
08/03/11 22:31:25   05:31:25:296    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:25   05:31:25:342     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:342     data len=5 [0 246]
08/03/11 22:31:25   05:31:25:342    GetResults=0
08/03/11 22:31:25   05:31:25:358    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x07 ACKS P]

08/03/11 22:31:25   05:31:25:405     GetResults.prx[00 90 00 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:405     data len=3 [0 0]
08/03/11 22:31:25   05:31:25:405    GetResults=0
08/03/11 22:31:25   05:31:25:452    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:25   05:31:25:499     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:499     data len=4 [0 60]
08/03/11 22:31:25   05:31:25:499    GetResults=0
08/03/11 22:31:25   05:31:25:561    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x09 ACKS P]
08/03/11 22:31:25   05:31:25:608     GetResults.prx[00 90 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:608     data len=3 [0 0]
08/03/11 22:31:25   05:31:25:608    GetResults=0
08/03/11 22:31:25   05:31:25:624    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:25   05:31:25:671     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:671     data len=4 [0 26]
08/03/11 22:31:25   05:31:25:671    GetResults=0
08/03/11 22:31:25   05:31:25:686    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0B ACKS P]
08/03/11 22:31:25   05:31:25:733     GetResults.prx[00 90 00 0b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:733     data len=3 [0 0]
08/03/11 22:31:25   05:31:25:733    GetResults=0
08/03/11 22:31:25   05:31:25:749    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:25   05:31:25:796     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:796     data len=3 [0 2]
08/03/11 22:31:25   05:31:25:796    GetResults=0
08/03/11 22:31:25   05:31:25:811    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0D ACKS P]
08/03/11 22:31:25   05:31:25:858     GetResults.prx[00 90 00 0d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:858     data len=3 [0 0]
08/03/11 22:31:25   05:31:25:858    GetResults=0
08/03/11 22:31:25   05:31:25:874    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:25   05:31:25:921     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:921     data len=5 [0 246]
08/03/11 22:31:25   05:31:25:921    GetResults=0
08/03/11 22:31:25   05:31:25:936    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0F ACKS P]
08/03/11 22:31:25   05:31:25:983     GetResults.prx[00 90 00 0f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:25   05:31:25:983     data len=3 [0 0]
08/03/11 22:31:25   05:31:25:983    GetResults=0
08/03/11 22:31:25   05:31:25:999    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:26   05:31:26:046     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:046     data len=4 [0 60]
08/03/11 22:31:26   05:31:26:046    GetResults=0
08/03/11 22:31:26   05:31:26:061    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x11 ACKS P]
08/03/11 22:31:26   05:31:26:108     GetResults.prx[00 90 00 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:108     data len=3 [0 0]
08/03/11 22:31:26   05:31:26:108    GetResults=0
08/03/11 22:31:26   05:31:26:124    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:26   05:31:26:171     GetResults.prx[00 91 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:171     data len=4 [0 25]
08/03/11 22:31:26   05:31:26:171    GetResults=0
08/03/11 22:31:26   05:31:26:186    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x13 ACKS P]
08/03/11 22:31:26   05:31:26:249     GetResults.prx[00 90 00 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:249     data len=3 [0 0]
08/03/11 22:31:26   05:31:26:249    GetResults=0
08/03/11 22:31:26   05:31:26:264    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:26   05:31:26:311     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:311     data len=3 [0 2]
08/03/11 22:31:26   05:31:26:311    GetResults=0
08/03/11 22:31:26   05:31:26:327    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x15 ACKS P]
08/03/11 22:31:26   05:31:26:374     GetResults.prx[00 90 00 15 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:374     data len=3 [0 0]
08/03/11 22:31:26   05:31:26:374    GetResults=0
08/03/11 22:31:26   05:31:26:389    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:26   05:31:26:436     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:436     data len=5 [0 246]
08/03/11 22:31:26   05:31:26:436    GetResults=0
08/03/11 22:31:26   05:31:26:452    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x17 ACKS P]
08/03/11 22:31:26   05:31:26:499     GetResults.prx[00 90 00 17 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:499     data len=3 [0 0]
08/03/11 22:31:26   05:31:26:499    GetResults=0
08/03/11 22:31:26   05:31:26:514    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:26   05:31:26:561     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:561     data len=4 [0 60]
08/03/11 22:31:26   05:31:26:561    GetResults=0
08/03/11 22:31:26   05:31:26:577    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x19 ACKS P]
08/03/11 22:31:26   05:31:26:624     GetResults.prx[00 90 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:624     data len=3 [0 0]
08/03/11 22:31:26   05:31:26:624    GetResults=0
08/03/11 22:31:26   05:31:26:639    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:26   05:31:26:686     GetResults.prx[00 91 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:686     data len=4 [0 25]
08/03/11 22:31:26   05:31:26:686    GetResults=0
08/03/11 22:31:26   05:31:26:702    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1B ACKS P]
08/03/11 22:31:26   05:31:26:749     GetResults.prx[00 90 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:749     data len=3 [0 0]
08/03/11 22:31:26   05:31:26:749    GetResults=0
08/03/11 22:31:26   05:31:26:764    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:26   05:31:26:811     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:811     data len=3 [0 2]
08/03/11 22:31:26   05:31:26:811    GetResults=0
08/03/11 22:31:26   05:31:26:827    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1D ACKS P]
08/03/11 22:31:26   05:31:26:874     GetResults.prx[00 90 00 1d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:874     data len=3 [0 0]
08/03/11 22:31:26   05:31:26:874    GetResults=0
08/03/11 22:31:26   05:31:26:889    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:26   05:31:26:936     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:936     data len=5 [0 246]
08/03/11 22:31:26   05:31:26:936    GetResults=0
08/03/11 22:31:26   05:31:26:952    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1F ACKS P]
08/03/11 22:31:26   05:31:26:999     GetResults.prx[00 90 00 1f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:26   05:31:26:999     data len=3 [0 0]
08/03/11 22:31:26   05:31:26:999    GetResults=0
08/03/11 22:31:27   05:31:27:014    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:27   05:31:27:061     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]

08/03/11 22:31:27   05:31:27:061     data len=4 [0 60]
08/03/11 22:31:27   05:31:27:061    GetResults=0
08/03/11 22:31:27   05:31:27:358    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x01 ACKS P]
08/03/11 22:31:27   05:31:27:405     GetResults.prx[00 90 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:27   05:31:27:405     data len=3 [0 0]
08/03/11 22:31:27   05:31:27:405    GetResults=0
08/03/11 22:31:27   05:31:27:421    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:27   05:31:27:467     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:27   05:31:27:467     data len=4 [0 26]
08/03/11 22:31:27   05:31:27:467    GetResults=0
08/03/11 22:31:27   05:31:27:483    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x03 ACKS P]
08/03/11 22:31:27   05:31:27:530     GetResults.prx[00 90 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:27   05:31:27:530     data len=3 [0 0]
08/03/11 22:31:27   05:31:27:530    GetResults=0
08/03/11 22:31:27   05:31:27:546    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:27   05:31:27:592     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:27   05:31:27:592     data len=3 [0 2]
08/03/11 22:31:27   05:31:27:592    GetResults=0
08/03/11 22:31:27   05:31:27:608    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x05 ACKS P]
08/03/11 22:31:27   05:31:27:655     GetResults.prx[00 90 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:27   05:31:27:655     data len=3 [0 0]
08/03/11 22:31:27   05:31:27:655    GetResults=0
08/03/11 22:31:27   05:31:27:671    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:27   05:31:27:717     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:27   05:31:27:717     data len=5 [0 246]
08/03/11 22:31:27   05:31:27:717    GetResults=0
08/03/11 22:31:27   05:31:27:733    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x07 ACKS P]
08/03/11 22:31:27   05:31:27:780     GetResults.prx[00 90 00 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:27   05:31:27:780     data len=3 [0 0]
08/03/11 22:31:27   05:31:27:780    GetResults=0
08/03/11 22:31:27   05:31:27:796    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:27   05:31:27:842     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:27   05:31:27:842     data len=4 [0 60]
08/03/11 22:31:27   05:31:27:842    GetResults=0
08/03/11 22:31:27   05:31:27:858    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x09 ACKS P]
08/03/11 22:31:27   05:31:27:905     GetResults.prx[00 90 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:27   05:31:27:905     data len=3 [0 0]
08/03/11 22:31:27   05:31:27:905    GetResults=0
08/03/11 22:31:27   05:31:27:921    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:27   05:31:27:967     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:27   05:31:27:967     data len=4 [0 26]
08/03/11 22:31:27   05:31:27:967    GetResults=0
08/03/11 22:31:27   05:31:27:983    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0B ACKS P]
08/03/11 22:31:28   05:31:28:030     GetResults.prx[00 90 00 0b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:28   05:31:28:030     data len=3 [0 0]
08/03/11 22:31:28   05:31:28:030    GetResults=0
08/03/11 22:31:28   05:31:28:046    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:28   05:31:28:092     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:28   05:31:28:092     data len=3 [0 2]
